"brand","model","regdate","max","min","count","average","median"
"hãng khác","dòng khác","2007","13000000000","1000000","21515","36029511.43300023","4200000"
"hãng khác","dòng khác","2008","7000000000","1000000","26048","28519235.219594594","4500000.0"
"hãng khác","dòng khác","2009","9500000000","1000000","23330","53636979.7970853","4500000.0"
"hãng khác","dòng khác","2010","13500000000","5800","41222","49585948.28004464","4500000.0"
"hãng khác","dòng khác","2011","12345678000","3850","16060","10974574.34539228","5400000.0"
"hãng khác","dòng khác","2012","7000000000","3200","17117","35661797.762692064","5800000"
"hãng khác","dòng khác","2013","10000500000","1000000","12209","11567389.57310181","5900000"
"hãng khác","dòng khác","2014","4000000000","800000","12319","29107740.491192468","6900000"
"hãng khác","dòng khác","2015","11700000000","270000","14863","16917224.8306533","6200000"
"hãng khác","dòng khác","2016","9200000000","1000000","13111","23604074.59385249","7200000"
"hãng khác","dòng khác","2017","7500000000","1000000","15332","15284720.228998173","8500000.0"
"hãng khác","dòng khác","2018","12000000000","1000000","19396","27865534.130748607","11000000.0"
"hãng khác","dòng khác","2019","11111111000","1000000","22530","27137549.36577896","11770000.0"
"hãng khác","dòng khác","2020","10000000000","100000","36664","19861848.613953743","10000000.0"
"hãng khác","dòng khác","2021","9500000000","100000","14560","20536743.7073489","10000000.0"
"hãng khác","dòng khác","trước năm 1980","35000000","1000000","20","14425000.0","11500000.0"
"hãng khác","dòng khác (nhập khẩu)","1980","27000000","20000000","2","23500000.0","23500000.0"
"hãng khác","dòng khác (nhập khẩu)","1981","11900000","11900000","1","11900000.0","11900000"
"hãng khác","dòng khác (nhập khẩu)","1984","17000000","17000000","1","17000000.0","17000000"
"hãng khác","dòng khác (nhập khẩu)","1989","6500000","6500000","1","6500000.0","6500000"
"hãng khác","dòng khác (nhập khẩu)","1990","18000000","10000000","14","17428571.42857143","18000000.0"
"hãng khác","dòng khác (nhập khẩu)","1996","45000000","4700000","70","33614285.71428572","45000000.0"
"hãng khác","dòng khác (nhập khẩu)","1998","13800000","13800000","1","13800000.0","13800000"
"hãng khác","dòng khác (nhập khẩu)","1999","6999000","6999000","1","6999000.0","6999000"
"hãng khác","dòng khác (nhập khẩu)","2001","6500000","6500000","1","6500000.0","6500000"
"hãng khác","dòng khác (nhập khẩu)","2002","19800000","4500000","3","11700000.0","10800000"
"hãng khác","dòng khác (nhập khẩu)","2003","15000000","15000000","1","15000000.0","15000000"
"hãng khác","dòng khác (nhập khẩu)","2004","5500000","4900000","17","5217647.05882353","5200000"
"hãng khác","dòng khác (nhập khẩu)","2005","12000000","3700000","64","4965625.0","4600000.0"
"hãng khác","dòng khác (nhập khẩu)","2006","85000000","5800000","79","46850253.164556965","65000000"
"hãng khác","dòng khác (nhập khẩu)","2007","20000000","2200000","21","4523809.523809524","2800000"
"hãng khác","dòng khác (nhập khẩu)","2008","255000000","2000000","188","95347872.34042554","35000000.0"
"hãng khác","dòng khác (nhập khẩu)","2009","135000000","3000000","48","51458333.333333336","46000000.0"
"hãng khác","dòng khác (nhập khẩu)","2010","110000000","3500000","120","14317500.0","12500000.0"
"hãng khác","dòng khác (nhập khẩu)","2011","175000000","2200000","42","20273809.523809522","17500000.0"
"hãng khác","dòng khác (nhập khẩu)","2012","23800000","2500000","40","8605000.0","4500000.0"
"hãng khác","dòng khác (nhập khẩu)","2013","35000000","4900000","29","9186206.896551725","8700000"
"hãng khác","dòng khác (nhập khẩu)","2014","25700000","5600000","127","12471653.543307086","7300000"
"hãng khác","dòng khác (nhập khẩu)","2015","105000000","6500000","294","27559523.80952381","23500000.0"
"hãng khác","dòng khác (nhập khẩu)","2016","45000000","2300000","141","15336170.212765958","14000000"
"hãng khác","dòng khác (nhập khẩu)","2017","43000000","8500000","155","25791612.903225806","28000000"
"hãng khác","dòng khác (nhập khẩu)","2018","69500000","8000000","328","12548780.487804879","11800000.0"
"hãng khác","dòng khác (nhập khẩu)","2019","68000000","3900000","226","24262123.89380531","15500000.0"
"hãng khác","dòng khác (nhập khẩu)","2020","55000000","3500000","337","17261424.332344215","10000000"
"hãng khác","dòng khác (nhập khẩu)","2021","33000000","11500000","48","32552083.333333332","33000000.0"
"kawasaki","boss","2007","50000000","50000000","1","50000000.0","50000000"
"kawasaki","boss","2008","75000000.0","1239000","230","12711104.347826088","12345000.0"
"kawasaki","boss","2009","85800000","6800000","128","66550351.5625","70000000.0"
"kawasaki","boss","2010","75000000","2800000","40","73195000.0","75000000.0"
"kawasaki","boss","2011","45500000","1237000","6","14619000.0","2119500.0"
"kawasaki","boss","2012","60000000","4500000","17","7764705.882352941","4500000"
"kawasaki","boss","2016","82000000","45000000","6","75500000.0","81500000.0"
"kawasaki","boss","2017","56000000","52000000","180","55266666.666666664","56000000.0"
"kawasaki","boss","2018","26000000","26000000","71","26000000.0","26000000"
"kawasaki","boss","2019","38000000","30000000","115","30347826.086956523","30000000"
"kawasaki","boss","2020","55000000","29000000","79","46113924.05063291","55000000"
"kawasaki","boss (nhập khẩu)","2008","40000000","40000000","2","40000000.0","40000000.0"
"kawasaki","boss (nhập khẩu)","2009","85800000","49500000","13","81176923.07692307","85800000"
"kawasaki","boss (nhập khẩu)","2010","62000000","62000000","1","62000000.0","62000000"
"kawasaki","dòng khác","1982","23000000","23000000","1","23000000.0","23000000"
"kawasaki","dòng khác","1986","26500000","26500000","69","26500000.0","26500000"
"kawasaki","dòng khác","1988","1800000","1800000","1","1800000.0","1800000"
"kawasaki","dòng khác","1989","38000000","3000000","96","37635416.666666664","38000000.0"
"kawasaki","dòng khác","1990","190000000","36000000","2","113000000.0","113000000.0"
"kawasaki","dòng khác","1992","85000000","39999999","3","59999999.666666664","55000000"
"kawasaki","dòng khác","1993","33000000","23000000","60","31900000.0","32000000.0"
"kawasaki","dòng khác","1994","123450000","123450000","1","123450000.0","123450000"
"kawasaki","dòng khác","1995","1550000","1550000","1","1550000.0","1550000"
"kawasaki","dòng khác","1996","96000000","20000000","37","80302702.7027027","79900000"
"kawasaki","dòng khác","1997","35000000","5500000","44","7125000.0","5500000.0"
"kawasaki","dòng khác","1998","25000000","1900000","70","12825714.285714285","15500000.0"
"kawasaki","dòng khác","1999","95000000","1000000","99","20090909.09090909","5000000"
"kawasaki","dòng khác","2000","64000000","1750000","120","17663741.666666668","5800000.0"
"kawasaki","dòng khác","2001","28000000","1000000","71","25476042.253521126","27000000"
"kawasaki","dòng khác","2002","50000000","2300000","57","5070175.438596491","2300000"
"kawasaki","dòng khác","2003","28000000","1600000","66","8001515.151515151","1600000.0"
"kawasaki","dòng khác","2004","58000000","3000000","33","22469696.96969697","22000000"
"kawasaki","dòng khác","2005","139000000","1500000","205","30135560.975609757","26000000"
"kawasaki","dòng khác","2006","75000000","1050000","22","32386318.181818184","37500000.0"
"kawasaki","dòng khác","2007","220000000","1700000","113","30871769.911504425","35000000"
"kawasaki","dòng khác","2008","90000000","1000000","204","39186519.60784314","17500000.0"
"kawasaki","dòng khác","2009","85000000","1000000","241","11998340.248962656","2800000"
"kawasaki","dòng khác","2010","230000000","1000000","457","17360949.671772428","3299000"
"kawasaki","dòng khác","2011","235000000","1700000","258","49680399.224806204","9900000.0"
"kawasaki","dòng khác","2012","245000000","1000000","176","83798579.54545455","5000000.0"
"kawasaki","dòng khác","2013","10500000000","1350000","93","128687634.40860215","25000000"
"kawasaki","dòng khác","2014","155000000","1800000","518","38077886.3011583","26999000.0"
"kawasaki","dòng khác","2015","4567891000","1000000","433","140297713.62586606","35000000"
"kawasaki","dòng khác","2016","840000000","2800000","462","45780945.88744589","41000000.0"
"kawasaki","dòng khác","2017","339000000","2500000","1280","51668311.71875","41000000.0"
"kawasaki","dòng khác","2018","987000000","2500000","2522","74020162.96590008","42000000.0"
"kawasaki","dòng khác","2019","210000000","1234000","2055","53881378.10218978","37000000"
"kawasaki","dòng khác","2020","425000000","2500000","1036","126405260.61776061","42500000.0"
"kawasaki","dòng khác","2021","179000000","1500000","182","122392857.14285715","169000000.0"
"kawasaki","dòng khác (nhập khẩu)","2012","5500000","5500000","1","5500000.0","5500000"
"kawasaki","dòng khác (nhập khẩu)","2014","230000000","230000000","1","230000000.0","230000000"
"kawasaki","dòng khác (nhập khẩu)","2016","61000000","50000000","2","55500000.0","55500000.0"
"kawasaki","dòng khác (nhập khẩu)","2019","40800000","40800000","65","40800000.0","40800000"
"kawasaki","estrella","1993","57000000.0","57000000.0","1","57000000.0","57000000.0"
"kawasaki","estrella","1994","38000000","24000000","68","24764705.88235294","24000000.0"
"kawasaki","estrella","1995","50000000","50000000","1","50000000.0","50000000"
"kawasaki","estrella","1996","30000000","21000000","2","25500000.0","25500000.0"
"kawasaki","estrella","1997","39000000","28000000","4","33525000.0","33550000.0"
"kawasaki","estrella","1998","28000000","25000000","45","27866666.666666668","28000000"
"kawasaki","estrella","1999","85000000","1950000","3","38316666.666666664","28000000"
"kawasaki","estrella","2000","32000000","25000000","107","28289719.626168225","30000000"
"kawasaki","estrella","2002","33000000","28000000","44","28113636.363636363","28000000.0"
"kawasaki","estrella","2003","38000000","22000000","84","31523809.523809522","31500000.0"
"kawasaki","estrella","2004","39000000","22000000","30","26966666.666666668","26000000.0"
"kawasaki","estrella","2005","35000000","20000000","135","26985185.185185187","27000000"
"kawasaki","estrella","2006","33000000.0","33000000.0","1","33000000.0","33000000.0"
"kawasaki","estrella","2007","39000000","27000000","31","34354838.70967742","39000000"
"kawasaki","estrella","2008","42000000","21000000","51","26988235.29411765","21000000"
"kawasaki","estrella","2009","55000000","22222000","41","49578585.36585366","55000000"
"kawasaki","estrella","2010","39000000","24000000","199","29648241.20603015","28000000"
"kawasaki","estrella","2011","30000000","3100000","9","27011111.111111112","30000000"
"kawasaki","estrella","2012","38000000","3300000.0","24","15158333.333333334","5300000.0"
"kawasaki","estrella","2013","73000000","1500000","110","36904545.45454545","28500000.0"
"kawasaki","estrella","2014","3000000","3000000","1","3000000.0","3000000"
"kawasaki","estrella","2015","450000003","9200000","257","132969649.88715953","199000000"
"kawasaki","estrella","2016","80000000","2140000","165","52855818.18181818","50000000"
"kawasaki","estrella","2017","199000000","37000000","163","176282208.58895704","199000000"
"kawasaki","estrella","2018","189000000","65000000","35","181685714.2857143","185000000"
"kawasaki","estrella","2019","88000000","88000000","1","88000000.0","88000000"
"kawasaki","estrella (nhập khẩu)","2001","1900000","1900000","1","1900000.0","1900000"
"kawasaki","estrella (nhập khẩu)","2007","55000000","55000000","1","55000000.0","55000000"
"kawasaki","kawasaki","1984","70000000","1700000","81","53979012.345679015","70000000"
"kawasaki","kawasaki","1986","15000000","15000000","18","15000000.0","15000000.0"
"kawasaki","kawasaki","1988","3000000","3000000","1","3000000.0","3000000"
"kawasaki","kawasaki","1989","2000000","2000000","2","2000000.0","2000000.0"
"kawasaki","kawasaki","1990","8500000","8500000","1","8500000.0","8500000"
"kawasaki","kawasaki","1992","8000000","1400000","46","1543478.2608695652","1400000.0"
"kawasaki","kawasaki","1993","3000000","3000000","4","3000000.0","3000000.0"
"kawasaki","kawasaki","1994","73000000","2100000","42","71311904.76190476","73000000.0"
"kawasaki","kawasaki","1995","6500000","1000000","14","2085714.2857142857","1500000.0"
"kawasaki","kawasaki","1996","42000000.0","42000000.0","2","42000000.0","42000000.0"
"kawasaki","kawasaki","1997","130000000","2000000.0","275","55209090.90909091","33500000"
"kawasaki","kawasaki","1998","2000000000","1700000","39","54633333.333333336","3000000"
"kawasaki","kawasaki","1999","60000000","1500000","322","17975155.279503107","4500000.0"
"kawasaki","kawasaki","2000","89000000","1000000","623","23314975.92295345","25999000"
"kawasaki","kawasaki","2001","36000000","17500","114","4006293.8596491227","3950000.0"
"kawasaki","kawasaki","2002","82000000","1000000","424","5422641.509433962","4800000.0"
"kawasaki","kawasaki","2003","24000000","1000000","58","3960344.827586207","3000000.0"
"kawasaki","kawasaki","2004","23000000","1000000","163","2960736.1963190185","1800000"
"kawasaki","kawasaki","2005","30000000","1200000","15","6133333.333333333","2100000"
"kawasaki","kawasaki","2006","55000000","1100000","181","28259944.751381215","25000000"
"kawasaki","kawasaki","2007","66000000","1500000","134","9183037.313432835","2500000.0"
"kawasaki","kawasaki","2008","110000000.0","4900.0","376","18465810.90425532","4500000.0"
"kawasaki","kawasaki","2009","55000000","1000000","363","7365316.804407714","3500000"
"kawasaki","kawasaki","2010","3500000000","1100000","569","20901594.02460457","3800000"
"kawasaki","kawasaki","2011","65000000","1500000","481","8965775.467775468","3700000"
"kawasaki","kawasaki","2012","195000000","1600000","412","79247813.10679612","38000000.0"
"kawasaki","kawasaki","2013","343000000.0","1400000","165","21076969.696969695","3000000"
"kawasaki","kawasaki","2014","900000000","1500000","407","62449140.04914005","40000000"
"kawasaki","kawasaki","2015","318000000","1700000","790","163884177.21392405","163000000.0"
"kawasaki","kawasaki","2016","285000000","378.0","1342","129524559.89418778","85400000.0"
"kawasaki","kawasaki","2017","850000000","1000000","1545","74555959.85760517","39800000"
"kawasaki","kawasaki","2018","348000000","1000.0","2086","67909923.77756472","40800000.0"
"kawasaki","kawasaki","2019","375000000","2000000","4824","51683944.859038144","35000000.0"
"kawasaki","kawasaki","2020","239000000","2000000","1374","84631513.82823873","41000000.0"
"kawasaki","kawasaki","2021","235000000","1000000","184","138792391.3043478","125000000.0"
"kawasaki","kawasaki (nhập khẩu)","1992","82000000","75000000","4","78500000.0","78500000.0"
"kawasaki","kawasaki (nhập khẩu)","2010","40000000","40000000","51","40000000.0","40000000"
"kawasaki","kawasaki (nhập khẩu)","2017","39500000","39500000","13","39500000.0","39500000"
"kawasaki","kawasaki (nhập khẩu)","2018","43900000","43900000","11","43900000.0","43900000"
"kawasaki","kawasaki (nhập khẩu)","2019","135000000","135000000","5","135000000.0","135000000"
"kawasaki","kips","2012","2800000","2650000","21","2664285.714285714","2650000"
"kawasaki","kips","2014","3200000","3200000","1","3200000.0","3200000"
"kawasaki","ksr","1990","18000000","18000000","1","18000000.0","18000000"
"kawasaki","ksr","1991","23000000","23000000","1","23000000.0","23000000"
"kawasaki","ksr","1998","12345678000","52000000","121","6161922975.206612","80000000"
"kawasaki","ksr","2000","24000000","24000000","11","24000000.0","24000000"
"kawasaki","ksr","2003","52000000","18000000","29","49655172.4137931","52000000"
"kawasaki","ksr","2006","16800000","16800000","1","16800000.0","16800000"
"kawasaki","ksr","2007","27000000.0","27000000.0","2","27000000.0","27000000.0"
"kawasaki","ksr","2008","39500000","2400000","42","37211904.76190476","39500000.0"
"kawasaki","ksr","2010","38000000","22900000","80","37561250.0","38000000.0"
"kawasaki","ksr","2012","45000000","35000000","61","39426229.50819672","35000000"
"kawasaki","ksr","2013","24000000","24000000","45","24000000.0","24000000"
"kawasaki","ksr","2014","53000000","26000000","54","33537037.037037037","33000000.0"
"kawasaki","ksr","2015","45000000","1000000","32","3734375.0","1000000.0"
"kawasaki","ksr","2016","19000000","19000000","3","19000000.0","19000000.0"
"kawasaki","ksr","2018","30000000","27000000","17","29470588.23529412","30000000"
"kawasaki","ksr","2020","26000000","26000000","1","26000000.0","26000000"
"kawasaki","ksr (nhập khẩu)","2018","22800000","22800000","1","22800000.0","22800000"
"kawasaki","leo","1995","75000000","75000000","19","75000000.0","75000000"
"kawasaki","leo","1997","22000000","22000000","31","22000000.0","22000000"
"kawasaki","leo","1998","14500000","13800000","5","14360000.0","14500000"
"kawasaki","leo","1999","34000000","2000000","235","21223404.25531915","20000000"
"kawasaki","leo","2002","27000000","27000000","33","27000000.0","27000000"
"kawasaki","leo","2006","26500000","19200000","77","20506493.506493505","20500000"
"kawasaki","leo","2007","29000000","29000000","1","29000000.0","29000000"
"kawasaki","leo","2008","38500000","2000000","16","24031250.0","25000000.0"
"kawasaki","leo","2009","32000000","15500000","30","31450000.0","32000000.0"
"kawasaki","leo","2010","38000000","38000000","1","38000000.0","38000000"
"kawasaki","leo","2011","19800000","19800000","1","19800000.0","19800000"
"kawasaki","leo","2015","260000000","3500000","62","9379032.258064516","5300000.0"
"kawasaki","leo","2016","6800000","6800000","60","6800000.0","6800000.0"
"kawasaki","leo","2017","2100000","2100000","1","2100000.0","2100000"
"kawasaki","leo","2019","335000000","335000000","1","335000000.0","335000000"
"kawasaki","leo","2020","72000000","72000000","1","72000000.0","72000000"
"kawasaki","leo","2021","6000000","6000000","1","6000000.0","6000000"
"kawasaki","max","1985","3000000","3000000","1","3000000.0","3000000"
"kawasaki","max","1990","2800000","1700000","26","2480769.230769231","2800000.0"
"kawasaki","max","1991","1500000000","1500000000","71","1500000000.0","1500000000"
"kawasaki","max","1993","8500000","1500000","36","1694444.4444444445","1500000.0"
"kawasaki","max","1994","45900000","1500000","143","37502097.9020979","45900000"
"kawasaki","max","1995","210000000","1700000","111","13668468.468468469","9000000"
"kawasaki","max","1996","10000000","1700000","74","7252702.702702703","5500000.0"
"kawasaki","max","1997","6800000","1999000","53","5458471.698113208","5500000"
"kawasaki","max","1998","25000000","1650000","231","12705627.705627706","8500000"
"kawasaki","max","1999","195000000","1300000","842","6364071.258907364","6500000.0"
"kawasaki","max","2000","550000000","1000000","1717","8494418.171228888","8500000"
"kawasaki","max","2001","100000000","1000000","293","8869112.627986347","3500000"
"kawasaki","max","2002","27500000","1000000.0","176","12784119.318181818","4500000.0"
"kawasaki","max","2003","12500000","1000000","26","3464615.3846153845","2800000.0"
"kawasaki","max","2004","27500000","700000","238","6065546.218487395","3700000.0"
"kawasaki","max","2005","24000000","1000000","233","7785836.909871245","4100000"
"kawasaki","max","2006","5000000","1000000","175","3140857.1428571427","3000000"
"kawasaki","max","2007","40000000","1000000.0","671","5001535.022354694","2500000"
"kawasaki","max","2008","1000000000","1000000","733","4070266.957708049","2500000"
"kawasaki","max","2009","12000000","1000000","1385","3246042.5992779783","3300000"
"kawasaki","max","2010","9500000","1000000","3005","3137053.9101497503","2999000"
"kawasaki","max","2011","19700000","1000000","844","3992894.549763033","3300000.0"
"kawasaki","max","2012","1900000000","1000000","731","47556703.14637483","3000000.0"
"kawasaki","max","2013","5800000","1000000","380","2933789.4736842103","2800000.0"
"kawasaki","max","2014","7900000","1000000","191","2584031.4136125655","2200000"
"kawasaki","max","2015","9000000","1000000","305","2495245.901639344","2500000"
"kawasaki","max","2016","9000000","1050000","423","4243853.427895981","5000000"
"kawasaki","max","2017","25000000","1200000","165","8421515.151515152","2900000"
"kawasaki","max","2018","35000000","1000000","132","8887560.606060605","4500000.0"
"kawasaki","max","2019","428000000.0","1500000","110","19280909.09090909","19000000.0"
"kawasaki","max","2020","8700000","1000000","74","5327702.702702703","4000000.0"
"kawasaki","max","2021","4800000","2200000","58","3158620.6896551726","2900000.0"
"kawasaki","max (nhập khẩu)","1999","18500000","18500000","1","18500000.0","18500000"
"kawasaki","max (nhập khẩu)","2000","7500000","3600000","56","3973214.285714286","3800000.0"
"kawasaki","max (nhập khẩu)","2001","4200000","4200000","1","4200000.0","4200000"
"kawasaki","max (nhập khẩu)","2002","5600000","4600000","116","5159482.75862069","4900000.0"
"kawasaki","max (nhập khẩu)","2003","4900000","4900000","8","4900000.0","4900000.0"
"kawasaki","max (nhập khẩu)","2009","1950000","1950000","7","1950000.0","1950000"
"kawasaki","max 125","2018","35000000","35000000","17","35000000.0","35000000"
"kawasaki","max 125","2019","19000000","19000000","17","19000000.0","19000000"
"kawasaki","ninja","1990","185000000","185000000","1","185000000.0","185000000"
"kawasaki","ninja","1993","55000000","55000000","1","55000000.0","55000000"
"kawasaki","ninja","2007","148000000","38000000","20","43500000.0","38000000.0"
"kawasaki","ninja","2009","157500000","26900000","52","47834615.384615384","45000000.0"
"kawasaki","ninja","2010","189000000","1500000","108","155210703.7037037","189000000.0"
"kawasaki","ninja","2011","265000000","49000000","43","226506720.93023255","255000000"
"kawasaki","ninja","2012","210000000","30000000","62","68500000.0","45000000.0"
"kawasaki","ninja","2013","198000000","27500000","84","155779761.9047619","185000000.0"
"kawasaki","ninja","2014","320000000","14000000","319","81529780.56426333","30000000"
"kawasaki","ninja","2015","7800000000","4500000","1014","440169132.1499014","83800000.0"
"kawasaki","ninja","2016","850000000","2700000","2022","85097920.81503461","85000000.0"
"kawasaki","ninja","2017","428000000","50000000","2636","97793845.21813354","91500000.0"
"kawasaki","ninja","2018","479000000","3500000","5863","106768753.70970494","112800000"
"kawasaki","ninja","2019","3000000000","11500000","5319","116884714.98401955","118500000"
"kawasaki","ninja","2020","539000000","2700000","1951","147762737.05791903","129000000"
"kawasaki","ninja","2021","1299000000","128000000","1005","209219701.49253732","185000000"
"kawasaki","ninja (nhập khẩu)","2012","70000000","70000000","1","70000000.0","70000000"
"kawasaki","ninja (nhập khẩu)","2014","109000000","31000000","2","70000000.0","70000000.0"
"kawasaki","ninja (nhập khẩu)","2015","59000000","59000000","2","59000000.0","59000000.0"
"kawasaki","ninja (nhập khẩu)","2018","95000000","82000000","246","83833333.33333333","85000000.0"
"kawasaki","ninja 300","2009","97500000","97500000","1","97500000.0","97500000"
"kawasaki","ninja 300","2015","98000000","84000000","37","88710810.8108108","90000000"
"kawasaki","ninja 300","2016","105000000","82000000","36","85583333.33333333","82000000.0"
"kawasaki","ninja 300","2017","120000000","81000000","89","105628089.88764045","109000000"
"kawasaki","ninja 300","2018","90000000","70000000","213","83337089.20187794","87000000"
"kawasaki","ninja 300","2019","95000000","5000000.0","188","84686170.21276596","85000000.0"
"kawasaki","ninja 400","2011","55000000","55000000","1","55000000.0","55000000"
"kawasaki","ninja 400","2012","55000000","55000000","1","55000000.0","55000000"
"kawasaki","ninja 400","2018","155000000","110000000","96","125907864.58333333","123228000.0"
"kawasaki","ninja 400","2019","146000000","115000000","44","129790909.0909091","127500000.0"
"kawasaki","ninja 400","2020","156000000","110000000","26","135838461.53846154","135000000.0"
"kawasaki","versys","2008","4500000","4500000","1","4500000.0","4500000"
"kawasaki","versys","2009","2500000","2500000","1","2500000.0","2500000"
"kawasaki","versys","2011","4800000","1500000","104","3625961.5384615385","4800000.0"
"kawasaki","versys","2012","19990000","19990000","1","19990000.0","19990000"
"kawasaki","versys","2016","320000000","150000000","476","277373949.57983196","295000000.0"
"kawasaki","versys","2017","195000000","4000000","868","145705529.95391706","168000000.0"
"kawasaki","versys","2018","420000000","1500000","478","130877196.65271966","116800000.0"
"kawasaki","versys","2019","172000000","4000000","777","134917115.83011582","138000000"
"kawasaki","versys","2020","120000000","115000000","20","118250000.0","120000000.0"
"kawasaki","versys","2021","163100000","145000000","103","148350485.4368932","145000000"
"kawasaki","versys (nhập khẩu)","2018","111000000","111000000","19","111000000.0","111000000"
"kawasaki","vulcan","1995","20000000","20000000","1","20000000.0","20000000"
"kawasaki","vulcan","1996","115000000","115000000","1","115000000.0","115000000"
"kawasaki","vulcan","2001","48000000","48000000","3","48000000.0","48000000"
"kawasaki","vulcan","2005","1000000","1000000","1","1000000.0","1000000"
"kawasaki","vulcan","2007","149000000","149000000","1","149000000.0","149000000"
"kawasaki","vulcan","2008","200000000","55000000","25","66600000.0","55000000"
"kawasaki","vulcan","2009","230000000","50000000","60","67000000.0","65000000.0"
"kawasaki","vulcan","2010","95000000","2200000","34","4929411.764705882","2200000.0"
"kawasaki","vulcan","2012","190000000","190000000","1","190000000.0","190000000"
"kawasaki","vulcan","2014","255000000","175000000","58","253275862.06896552","255000000.0"
"kawasaki","vulcan","2015","168000000","168000000","1","168000000.0","168000000"
"kawasaki","vulcan","2016","325000000","1600000","444","175551279.2792793","170000000.0"
"kawasaki","vulcan","2017","235000000","1750000","614","196027609.12052116","199000000.0"
"kawasaki","vulcan","2018","235000000","25000000","821","134729598.05115712","178000000"
"kawasaki","vulcan","2019","325000000","21000000","777","95015057.91505791","33000000"
"kawasaki","vulcan","2020","399000000","15000000","450","94942222.22222222","29000000.0"
"kawasaki","vulcan","2021","241000000","33000000","357","218775910.36414567","239000000"
"kawasaki","vulcan (nhập khẩu)","2019","375000000","375000000","1","375000000.0","375000000"
"kawasaki","w175","2008","73000000","5500000","5","29700000.0","6500000"
"kawasaki","w175","2015","13500000","13500000","1","13500000.0","13500000"
"kawasaki","w175","2016","25000000","25000000","1","25000000.0","25000000"
"kawasaki","w175","2017","75000000","47000000","81","47407407.40740741","47000000"
"kawasaki","w175","2018","169000000","1235000","3991","54206394.387371585","53000000"
"kawasaki","w175","2019","90000000","1650000","4143","55489596.91045136","56000000"
"kawasaki","w175","2020","185000000","21000000","4347","54869726.247987114","53500000"
"kawasaki","w175","2021","69000000","45600000","1033","58247241.04549855","58600000"
"kawasaki","w175  (nhập khẩu)","2018","68000000","52000000","2","60000000.0","60000000.0"
"kawasaki","w175  (nhập khẩu)","2019","55000000","55000000","1","55000000.0","55000000"
"kawasaki","w175 (nhập khẩu)","2018","60000000","47500000","32","52931250.0","54000000.0"
"kawasaki","w175 (nhập khẩu)","2019","60000000","46600000","120","52521666.666666664","46600000.0"
"kawasaki","w175 (nhập khẩu)","2020","48900000","46500000","284","47494014.08450704","47000000.0"
"kawasaki","w175 (nhập khẩu)","2021","54500000","44500000","255","49794117.64705882","52000000"
"kawasaki","w400","1997","80000000","80000000","10","80000000.0","80000000.0"
"kawasaki","w400","2000","50000000","37000000","3","44333333.333333336","46000000"
"kawasaki","w400","2002","50000000","50000000","1","50000000.0","50000000"
"kawasaki","w400","2003","40000000","40000000","1","40000000.0","40000000"
"kawasaki","w400","2006","47000000","47000000","1","47000000.0","47000000"
"kawasaki","w400","2007","115000000","105000000","22","109090909.0909091","105000000.0"
"kawasaki","w400","2008","50000000","1000000","4","33250000.0","41000000.0"
"kawasaki","w400","2009","63000000","40000000","3","51000000.0","50000000"
"kawasaki","w400","2010","130000000","4000000","2","67000000.0","67000000.0"
"kawasaki","w400","2011","55000000","55000000","40","55000000.0","55000000.0"
"kawasaki","w400","2015","50000000","50000000","1","50000000.0","50000000"
"kawasaki","w400","2018","155000000","32000000","61","42860655.73770492","39000000"
"kawasaki","w400","2019","185000000","185000000","34","185000000.0","185000000.0"
"kawasaki","w400","2020","195000000","195000000","38","195000000.0","195000000.0"
"kawasaki","w650","1999","65000000","65000000","1","65000000.0","65000000"
"kawasaki","w650","2000","60000000","8000000","28","9857142.857142856","8000000.0"
"kawasaki","w650","2001","50000000","50000000","1","50000000.0","50000000"
"kawasaki","w650","2003","78500000","52000000","240","67138187.5","70000000.0"
"kawasaki","w650","2004","97000000","60000000","170","64241176.47058824","62000000.0"
"kawasaki","w650","2005","69000000","59000000.0","5","63200000.0","60000000"
"kawasaki","w650","2006","70000000","50000000","182","63043956.04395604","64000000.0"
"kawasaki","w650","2007","64000000","55000000","6","56500000.0","55000000.0"
"kawasaki","w650","2008","123456000","40000000","61","61941901.63934426","60000000"
"kawasaki","w650","2009","62000000","52000000","35","52514285.71428572","52000000"
"kawasaki","w650","2010","68000000","60000000","4","63000000.0","62000000.0"
"kawasaki","w650","2012","58000000","8000000","205","49551219.512195125","50000000"
"kawasaki","w650","2015","89000000","59000000","13","62538461.538461536","60000000"
"kawasaki","w650","2016","15000000","15000000","1","15000000.0","15000000"
"kawasaki","w650","2017","169000000","85000000","37","166729729.72972974","169000000"
"kawasaki","w650","2018","200000000","63000000","3","139333333.33333334","155000000"
"kawasaki","w800","2000","3500000","3500000","6","3500000.0","3500000.0"
"kawasaki","w800","2010","7891000","7891000","1","7891000.0","7891000"
"kawasaki","w800","2011","75000000","75000000","38","75000000.0","75000000.0"
"kawasaki","w800","2012","325000000","76000000","159","101320754.71698113","85000000"
"kawasaki","w800","2013","101000000","75000000","7","95428571.42857143","98000000.0"
"kawasaki","w800","2014","55000000","55000000","1","55000000.0","55000000"
"kawasaki","w800","2016","345000000","110000000","178","343679775.28089887","345000000.0"
"kawasaki","w800","2017","380000000","110000000","59","375423728.8135593","380000000"
"kawasaki","w800 (nhập khẩu)","2012","155000000","155000000","1","155000000.0","155000000"
